customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
59,521,3,36.53,1,4,2,142,7,LOYAL
3440,532,1,36.53,1,1,2,112,4,LOST
19607,372,2,36.52,3,3,2,332,8,REGULARS
9829,510,1,36.52,1,1,2,112,4,LOST
20012,476,1,36.51,2,1,2,212,5,REGULARS
11776,503,1,36.51,2,1,2,212,5,REGULARS
5520,524,1,36.51,1,1,2,112,4,LOST
15896,333,3,36.51,3,4,2,342,9,LOYAL
19138,465,2,36.51,3,3,2,332,8,REGULARS
17241,485,1,36.51,2,1,2,212,5,REGULARS
11520,494,2,36.51,2,3,2,232,7,REGULARS
18645,480,1,36.51,2,1,2,212,5,REGULARS
18129,482,1,36.51,2,1,2,212,5,REGULARS
1442,540,1,36.51,1,1,2,112,4,LOST
20320,475,1,36.51,2,1,2,212,5,REGULARS
16902,458,2,36.51,3,3,2,332,8,REGULARS
7223,518,1,36.5,1,1,2,112,4,LOST
19393,478,1,36.5,2,1,2,212,5,REGULARS
9857,510,1,36.5,1,1,2,112,4,LOST
22876,461,2,36.5,3,3,2,332,8,REGULARS
4482,481,2,36.5,2,3,2,232,7,REGULARS
19768,476,1,36.5,2,1,2,212,5,REGULARS
16908,403,3,36.5,3,4,2,342,9,LOYAL
6725,519,2,36.48,1,3,2,132,6,LOST
11587,504,1,36.48,2,1,2,212,5,REGULARS
7361,518,1,36.48,1,1,2,112,4,LOST
3897,291,3,36.47,3,4,2,342,9,LOYAL
8097,267,2,36.47,3,3,2,332,8,REGULARS
12160,165,3,36.45,4,4,2,442,10,LOYAL
705,161,2,36.42,4,3,2,432,9,ACTIVE
15664,490,1,36.37,2,1,2,212,5,REGULARS
23554,149,2,36.37,4,3,2,432,9,ACTIVE
11962,162,2,36.36,4,3,2,432,9,ACTIVE
1240,541,1,36.36,1,1,2,112,4,LOST
5532,524,1,36.35,1,1,2,112,4,LOST
897,542,1,36.35,1,1,2,112,4,LOST
4917,481,2,36.35,2,3,2,232,7,REGULARS
16576,487,1,36.34,2,1,2,212,5,REGULARS
18900,128,3,36.34,4,4,2,442,10,LOYAL
17857,469,1,36.34,3,1,2,312,6,REGULARS
15829,489,1,36.32,2,1,2,212,5,REGULARS
12440,501,1,36.31,2,1,2,212,5,REGULARS
9430,511,1,36.31,1,1,2,112,4,LOST
15133,492,1,36.31,2,1,2,212,5,REGULARS
1487,540,1,36.31,1,1,2,112,4,LOST
19280,478,2,36.31,2,3,2,232,7,REGULARS
6856,368,2,36.31,3,3,2,332,8,REGULARS
21930,469,1,36.31,3,1,2,312,6,REGULARS
13028,499,1,36.31,2,1,2,212,5,REGULARS
22030,468,1,36.31,3,1,2,312,6,REGULARS
5392,212,2,36.28,3,3,2,332,8,REGULARS
15787,490,1,36.27,2,1,2,212,5,REGULARS
15009,136,2,36.25,4,3,2,432,9,ACTIVE
3327,532,1,36.23,1,1,2,112,4,LOST
8683,513,1,36.14,1,1,2,112,4,LOST
23411,462,1,36.13,3,1,2,312,6,REGULARS
14256,124,3,36.12,4,4,2,442,10,LOYAL
3183,530,2,36.11,1,3,2,132,6,LOST
15943,481,3,36.11,2,4,2,242,8,LOYAL
12417,498,2,36.11,2,3,2,232,7,REGULARS
187,513,2,36.11,1,3,2,132,6,LOST
5598,524,1,36.1,1,1,2,112,4,LOST
14286,160,2,36.09,4,3,2,432,9,ACTIVE
10651,462,2,36.08,3,3,2,332,8,REGULARS
6903,33,3,36.05,4,4,2,442,10,LOYAL
6757,415,3,36.04,3,4,2,342,9,LOYAL
15869,489,1,36.03,2,1,2,212,5,REGULARS
23566,462,1,36.0,3,1,2,312,6,REGULARS
3879,530,1,35.99,1,1,2,112,4,LOST
15231,491,1,35.99,2,1,2,212,5,REGULARS
19473,477,1,35.99,2,1,2,212,5,REGULARS
19477,477,1,35.99,2,1,2,212,5,REGULARS
5061,526,1,35.99,1,1,2,112,4,LOST
10916,506,1,35.99,1,1,2,112,4,LOST
14501,494,1,35.99,2,1,2,212,5,REGULARS
944,542,1,35.99,1,1,2,112,4,LOST
9548,478,1,35.99,2,1,2,212,5,REGULARS
2126,270,2,35.98,3,3,2,332,8,REGULARS
4949,91,3,35.98,4,4,2,442,10,LOYAL
9487,290,2,35.98,3,3,2,332,8,REGULARS
5450,39,2,35.98,4,3,2,432,9,ACTIVE
13529,496,2,35.98,2,3,2,232,7,REGULARS
3667,531,1,35.98,1,1,2,112,4,LOST
19852,286,2,35.98,3,3,2,332,8,REGULARS
21632,470,1,35.98,3,1,2,312,6,REGULARS
17160,465,2,35.98,3,3,2,332,8,REGULARS
20251,475,1,35.97,2,1,2,212,5,REGULARS
22216,260,3,35.97,3,4,2,342,9,LOYAL
17026,486,1,35.97,2,1,2,212,5,REGULARS
2682,530,1,35.97,1,1,2,112,4,LOST
8279,106,2,35.97,4,3,2,432,9,ACTIVE
14484,494,1,35.96,2,1,2,212,5,REGULARS
21569,338,2,35.96,3,3,2,332,8,REGULARS
4692,494,2,35.96,2,3,2,232,7,REGULARS
18570,479,1,35.96,2,1,2,212,5,REGULARS
20654,473,1,35.95,2,1,2,212,5,REGULARS
11415,505,1,35.95,2,1,2,212,5,REGULARS
18028,463,1,35.95,3,1,2,312,6,REGULARS
19710,271,2,35.95,3,3,2,332,8,REGULARS
17000,486,2,35.95,2,3,2,232,7,REGULARS
3381,487,2,35.95,2,3,2,232,7,REGULARS
13524,85,3,35.95,4,4,2,442,10,LOYAL
18940,478,1,35.94,2,1,2,212,5,REGULARS
17883,483,1,35.94,2,1,2,212,5,REGULARS
17643,483,1,35.93,2,1,2,212,5,REGULARS
11547,504,1,35.93,2,1,2,212,5,REGULARS
12067,502,1,35.93,2,1,2,212,5,REGULARS
4629,527,1,35.93,1,1,2,112,4,LOST
5366,525,1,35.92,1,1,2,112,4,LOST
18140,194,3,35.92,4,4,2,442,10,LOYAL
13935,358,2,35.92,3,3,2,332,8,REGULARS
5627,520,1,35.92,1,1,2,112,4,LOST
20665,440,3,35.91,3,4,2,342,9,LOYAL
11908,503,1,35.91,2,1,2,212,5,REGULARS
18338,481,1,35.91,2,1,2,212,5,REGULARS
8906,513,1,35.91,1,1,2,112,4,LOST
17878,477,2,35.91,2,3,2,232,7,REGULARS
4028,529,1,35.91,1,1,2,112,4,LOST
9724,449,2,35.91,3,3,2,332,8,REGULARS
5770,523,1,35.91,1,1,2,112,4,LOST
1139,417,3,35.91,3,4,2,342,9,LOYAL
13539,497,1,35.91,2,1,2,212,5,REGULARS
9176,342,2,35.9,3,3,2,332,8,REGULARS
2977,505,2,35.9,2,3,2,232,7,REGULARS
22505,466,1,35.89,3,1,2,312,6,REGULARS
7994,73,3,35.83,4,4,2,442,10,LOYAL
13918,496,1,35.8,2,1,2,212,5,REGULARS
1570,539,1,35.8,1,1,2,112,4,LOST
16454,431,2,35.8,3,3,2,332,8,REGULARS
7348,518,1,35.8,1,1,2,112,4,LOST
11005,506,1,35.8,1,1,2,112,4,LOST
6059,522,1,35.8,1,1,2,112,4,LOST
5219,439,2,35.8,3,3,2,332,8,REGULARS
6952,512,2,35.8,1,3,2,132,6,LOST
17778,257,2,35.8,3,3,2,332,8,REGULARS
13367,162,2,35.79,4,3,2,432,9,ACTIVE
16571,487,1,35.78,2,1,2,212,5,REGULARS
11082,506,1,35.77,1,1,2,112,4,LOST
20587,474,1,35.77,2,1,2,212,5,REGULARS
9670,510,1,35.77,1,1,2,112,4,LOST
4888,450,2,35.77,3,3,2,332,8,REGULARS
21937,469,1,35.77,3,1,2,312,6,REGULARS
7934,510,1,35.77,1,1,2,112,4,LOST
18218,482,1,35.77,2,1,2,212,5,REGULARS
7253,518,1,35.77,1,1,2,112,4,LOST
13698,497,1,35.77,2,1,2,212,5,REGULARS
8820,513,1,35.77,1,1,2,112,4,LOST
9755,510,1,35.77,1,1,2,112,4,LOST
12401,74,2,35.76,4,3,2,432,9,ACTIVE
20983,129,2,35.76,4,3,2,432,9,ACTIVE
5467,524,1,35.76,1,1,2,112,4,LOST
15509,488,2,35.76,2,3,2,232,7,REGULARS
7429,517,1,35.76,1,1,2,112,4,LOST
12546,194,3,35.75,4,4,2,442,10,LOYAL
18400,481,1,35.74,2,1,2,212,5,REGULARS
17949,483,1,35.74,2,1,2,212,5,REGULARS
19348,366,2,35.74,3,3,2,332,8,REGULARS
14699,371,3,35.73,3,4,2,342,9,LOYAL
1346,165,2,35.73,4,3,2,432,9,ACTIVE
18257,473,2,35.72,2,3,2,232,7,REGULARS
8815,346,2,35.72,3,3,2,332,8,REGULARS
8556,514,1,35.72,1,1,2,112,4,LOST
4543,527,1,35.72,1,1,2,112,4,LOST
15556,482,2,35.72,2,3,2,232,7,REGULARS
10034,495,1,35.71,2,1,2,212,5,REGULARS
18754,386,2,35.71,3,3,2,332,8,REGULARS
7620,334,3,35.71,3,4,2,342,9,LOYAL
19456,478,1,35.71,2,1,2,212,5,REGULARS
18250,312,2,35.71,3,3,2,332,8,REGULARS
14067,326,2,35.71,3,3,2,332,8,REGULARS
22537,466,1,35.7,3,1,2,312,6,REGULARS
5815,511,1,35.7,1,1,2,112,4,LOST
5250,525,1,35.69,1,1,2,112,4,LOST
14521,279,3,35.63,3,4,2,342,9,LOYAL
6699,519,2,35.6,1,3,2,132,6,LOST
7069,372,2,35.6,3,3,2,332,8,REGULARS
10384,508,1,35.57,1,1,2,112,4,LOST
15126,492,1,35.54,2,1,2,212,5,REGULARS
22978,464,1,35.53,3,1,2,312,6,REGULARS
9805,510,1,35.53,1,1,2,112,4,LOST
2074,537,1,35.53,1,1,2,112,4,LOST
3829,530,1,35.52,1,1,2,112,4,LOST
6415,212,4,35.52,3,4,2,342,9,LOYAL
1343,26,3,35.52,4,4,2,442,10,LOYAL
22015,468,1,35.51,3,1,2,312,6,REGULARS
8990,413,2,35.51,3,3,2,332,8,REGULARS
18972,479,1,35.51,2,1,2,212,5,REGULARS
20933,472,1,35.51,2,1,2,212,5,REGULARS
12555,500,1,35.51,2,1,2,212,5,REGULARS
14941,492,1,35.51,2,1,2,212,5,REGULARS
11009,506,1,35.51,1,1,2,112,4,LOST
10239,380,2,35.51,3,3,2,332,8,REGULARS
11607,504,1,35.51,2,1,2,212,5,REGULARS
10971,506,1,35.51,1,1,2,112,4,LOST
18719,480,1,35.5,2,1,2,212,5,REGULARS
17899,214,2,35.48,3,3,2,332,8,REGULARS
10336,508,1,35.48,1,1,2,112,4,LOST
12960,474,2,35.48,2,3,2,232,7,REGULARS
17583,484,1,35.48,2,1,2,212,5,REGULARS
21067,114,3,35.47,4,4,2,442,10,LOYAL
16806,486,1,35.47,2,1,2,212,5,REGULARS
371,200,2,35.47,4,3,2,432,9,ACTIVE
19997,223,3,35.45,3,4,2,342,9,LOYAL
10734,251,2,35.44,3,3,2,332,8,REGULARS
13873,257,3,35.44,3,4,2,342,9,LOYAL
21114,208,2,35.44,3,3,2,332,8,REGULARS
14843,396,2,35.44,3,3,2,332,8,REGULARS
4400,524,2,35.44,1,3,2,132,6,LOST
17761,433,2,35.4,3,3,2,332,8,REGULARS
10004,509,1,35.4,1,1,2,112,4,LOST
10271,439,2,35.4,3,3,2,332,8,REGULARS
13817,496,1,35.4,2,1,2,212,5,REGULARS
5423,524,1,35.4,1,1,2,112,4,LOST
3850,530,1,35.4,1,1,2,112,4,LOST
5317,525,1,35.4,1,1,2,112,4,LOST
13558,497,1,35.37,2,1,2,212,5,REGULARS
11318,505,1,35.37,2,1,2,212,5,REGULARS
17659,482,1,35.36,2,1,2,212,5,REGULARS
8894,513,1,35.36,1,1,2,112,4,LOST
21786,457,2,35.36,3,3,2,332,8,REGULARS
5623,508,2,35.36,1,3,2,132,6,LOST
23525,462,1,35.35,3,1,2,312,6,REGULARS
13788,88,2,35.35,4,3,2,432,9,ACTIVE
6640,520,1,35.35,1,1,2,112,4,LOST
22705,446,2,35.35,3,3,2,332,8,REGULARS
18048,482,1,35.35,2,1,2,212,5,REGULARS
4238,528,1,35.34,1,1,2,112,4,LOST
16975,486,1,35.34,2,1,2,212,5,REGULARS
6817,519,1,35.34,1,1,2,112,4,LOST
19761,477,1,35.32,2,1,2,212,5,REGULARS
21453,456,2,35.32,3,3,2,332,8,REGULARS
14382,494,1,35.31,2,1,2,212,5,REGULARS
18948,479,1,35.31,2,1,2,212,5,REGULARS
13311,498,1,35.31,2,1,2,212,5,REGULARS
23116,464,1,35.31,3,1,2,312,6,REGULARS
16844,486,1,35.31,2,1,2,212,5,REGULARS
7065,519,1,35.31,1,1,2,112,4,LOST
23129,364,2,35.31,3,3,2,332,8,REGULARS
105,545,1,35.31,1,1,2,112,4,LOST
20418,474,2,35.31,2,3,2,232,7,REGULARS
6334,521,1,35.31,1,1,2,112,4,LOST
8483,511,2,35.31,1,3,2,132,6,LOST
17155,427,2,35.31,3,3,2,332,8,REGULARS
1727,527,1,35.31,1,1,2,112,4,LOST
4133,524,1,35.31,1,1,2,112,4,LOST
995,472,2,35.31,2,3,2,232,7,REGULARS
816,542,1,35.31,1,1,2,112,4,LOST
12609,500,1,35.31,2,1,2,212,5,REGULARS
11407,505,1,35.31,2,1,2,212,5,REGULARS
8668,513,1,35.31,1,1,2,112,4,LOST
16768,486,2,35.31,2,3,2,232,7,REGULARS
15571,490,1,35.31,2,1,2,212,5,REGULARS
22777,465,1,35.31,3,1,2,312,6,REGULARS
2075,537,1,35.31,1,1,2,112,4,LOST
23178,456,3,35.31,3,4,2,342,9,LOYAL
1631,429,2,35.31,3,3,2,332,8,REGULARS
5654,521,1,35.31,1,1,2,112,4,LOST
4599,527,1,35.31,1,1,2,112,4,LOST
20563,461,2,35.31,3,3,2,332,8,REGULARS
7918,435,2,35.31,3,3,2,332,8,REGULARS
20277,475,1,35.31,2,1,2,212,5,REGULARS
21305,449,2,35.31,3,3,2,332,8,REGULARS
20375,472,2,35.31,2,3,2,232,7,REGULARS
2625,535,1,35.31,1,1,2,112,4,LOST
8946,504,1,35.31,2,1,2,212,5,REGULARS
16897,470,1,35.31,3,1,2,312,6,REGULARS
20923,472,1,35.31,2,1,2,212,5,REGULARS
10869,506,1,35.26,1,1,2,112,4,LOST
12699,500,1,35.26,2,1,2,212,5,REGULARS
14032,36,2,35.25,4,3,2,432,9,ACTIVE
18513,143,2,35.23,4,3,2,432,9,ACTIVE
13656,497,1,35.2,2,1,2,212,5,REGULARS
7687,509,1,35.2,1,1,2,112,4,LOST
21657,403,2,35.2,3,3,2,332,8,REGULARS
18397,481,1,35.2,2,1,2,212,5,REGULARS
17711,182,2,35.19,4,3,2,432,9,ACTIVE
14581,493,1,35.19,2,1,2,212,5,REGULARS
7373,487,2,35.14,2,3,2,232,7,REGULARS
18732,480,1,35.13,2,1,2,212,5,REGULARS
20177,475,1,35.13,2,1,2,212,5,REGULARS
22764,465,1,35.13,3,1,2,312,6,REGULARS
641,543,1,35.12,1,1,2,112,4,LOST
13081,481,2,35.12,2,3,2,232,7,REGULARS
5531,512,2,35.11,1,3,2,132,6,LOST
16192,359,2,35.1,3,3,2,332,8,REGULARS
19151,257,3,35.04,3,4,2,342,9,LOYAL
6565,508,1,35.04,1,1,2,112,4,LOST
22927,199,2,35.03,4,3,2,432,9,ACTIVE
4254,528,1,35.0,1,1,2,112,4,LOST
1788,529,2,35.0,1,3,2,132,6,LOST
10417,508,1,34.99,1,1,2,112,4,LOST
2211,537,1,34.99,1,1,2,112,4,LOST
11670,504,1,34.99,2,1,2,212,5,REGULARS
13046,499,1,34.99,2,1,2,212,5,REGULARS
21515,470,1,34.99,3,1,2,312,6,REGULARS
4270,484,1,34.99,2,1,2,212,5,REGULARS
6713,520,1,34.99,1,1,2,112,4,LOST
6909,519,1,34.99,1,1,2,112,4,LOST
12443,400,3,34.99,3,4,2,342,9,LOYAL
11389,505,1,34.99,2,1,2,212,5,REGULARS
7578,517,1,34.99,1,1,2,112,4,LOST
4258,528,1,34.99,1,1,2,112,4,LOST
8933,512,1,34.99,1,1,2,112,4,LOST
10482,508,1,34.98,1,1,2,112,4,LOST
943,478,2,34.98,2,3,2,232,7,REGULARS
10512,508,1,34.98,1,1,2,112,4,LOST
22906,464,1,34.98,3,1,2,312,6,REGULARS
22702,465,1,34.98,3,1,2,312,6,REGULARS
19029,374,2,34.98,3,3,2,332,8,REGULARS
15150,492,1,34.98,2,1,2,212,5,REGULARS
6617,335,2,34.98,3,3,2,332,8,REGULARS
6744,452,2,34.98,3,3,2,332,8,REGULARS
1670,539,1,34.98,1,1,2,112,4,LOST
12581,500,1,34.98,2,1,2,212,5,REGULARS
5030,288,2,34.98,3,3,2,332,8,REGULARS
5558,524,1,34.98,1,1,2,112,4,LOST
20951,472,1,34.98,2,1,2,212,5,REGULARS
13892,496,1,34.98,2,1,2,212,5,REGULARS
719,539,1,34.98,1,1,2,112,4,LOST
15419,491,1,34.98,2,1,2,212,5,REGULARS
6636,520,1,34.98,1,1,2,112,4,LOST
15738,477,2,34.98,2,3,2,232,7,REGULARS
13639,497,1,34.97,2,1,2,212,5,REGULARS
88,251,2,34.97,3,3,2,332,8,REGULARS
473,544,1,34.97,1,1,2,112,4,LOST
12499,501,1,34.97,2,1,2,212,5,REGULARS
2987,79,2,34.97,4,3,2,432,9,ACTIVE
23312,451,2,34.96,3,3,2,332,8,REGULARS
6742,418,2,34.96,3,3,2,332,8,REGULARS
15580,471,2,34.96,3,3,2,332,8,REGULARS
6237,151,3,34.96,4,4,2,442,10,LOYAL
18474,268,2,34.96,3,3,2,332,8,REGULARS
16621,479,1,34.96,2,1,2,212,5,REGULARS
19654,369,2,34.95,3,3,2,332,8,REGULARS
10888,115,2,34.95,4,3,2,432,9,ACTIVE
14440,396,2,34.95,3,3,2,332,8,REGULARS
3042,348,3,34.95,3,4,2,342,9,LOYAL
20349,287,2,34.95,3,3,2,332,8,REGULARS
20611,245,2,34.95,3,3,2,332,8,REGULARS
7227,405,2,34.95,3,3,2,332,8,REGULARS
14968,88,2,34.95,4,3,2,432,9,ACTIVE
16566,487,1,34.94,2,1,2,212,5,REGULARS
15394,477,2,34.94,2,3,2,232,7,REGULARS
826,542,1,34.94,1,1,2,112,4,LOST
6582,520,1,34.94,1,1,2,112,4,LOST
1328,540,1,34.94,1,1,2,112,4,LOST
20384,474,1,34.91,2,1,2,212,5,REGULARS
4715,527,1,34.91,1,1,2,112,4,LOST
22903,463,2,34.91,3,3,2,332,8,REGULARS
17816,483,1,34.91,2,1,2,212,5,REGULARS
20627,473,1,34.91,2,1,2,212,5,REGULARS
20683,406,3,34.91,3,4,2,342,9,LOYAL
18906,454,3,34.91,3,4,2,342,9,LOYAL
16070,489,1,34.91,2,1,2,212,5,REGULARS
1174,541,1,34.9,1,1,2,112,4,LOST
16616,211,2,34.85,3,3,2,332,8,REGULARS
15843,124,2,34.85,4,3,2,432,9,ACTIVE
21368,38,3,34.83,4,4,2,442,10,LOYAL
15636,124,2,34.83,4,3,2,432,9,ACTIVE
22875,464,1,34.77,3,1,2,312,6,REGULARS
22169,460,2,34.76,3,3,2,332,8,REGULARS
13010,485,2,34.76,2,3,2,232,7,REGULARS
14994,492,1,34.76,2,1,2,212,5,REGULARS
8300,514,1,34.76,1,1,2,112,4,LOST
20106,475,1,34.76,2,1,2,212,5,REGULARS
13965,284,3,34.75,3,4,2,342,9,LOYAL
165,29,3,34.75,4,4,2,442,10,LOYAL
13496,93,2,34.75,4,3,2,432,9,ACTIVE
7156,518,1,34.75,1,1,2,112,4,LOST
6481,521,1,34.75,1,1,2,112,4,LOST
19218,198,2,34.74,4,3,2,432,9,ACTIVE
9781,510,1,34.74,1,1,2,112,4,LOST
1265,540,1,34.74,1,1,2,112,4,LOST
11170,490,2,34.74,2,3,2,232,7,REGULARS
15263,491,1,34.74,2,1,2,212,5,REGULARS
19731,477,1,34.73,2,1,2,212,5,REGULARS
16247,488,1,34.73,2,1,2,212,5,REGULARS
9634,452,2,34.72,3,3,2,332,8,REGULARS
13241,492,2,34.72,2,3,2,232,7,REGULARS
771,543,1,34.72,1,1,2,112,4,LOST
2042,537,1,34.72,1,1,2,112,4,LOST
19008,478,1,34.72,2,1,2,212,5,REGULARS
15558,479,1,34.71,2,1,2,212,5,REGULARS
20112,475,1,34.71,2,1,2,212,5,REGULARS
12314,501,1,34.71,2,1,2,212,5,REGULARS
16113,489,1,34.71,2,1,2,212,5,REGULARS
9090,512,1,34.71,1,1,2,112,4,LOST
21519,357,2,34.71,3,3,2,332,8,REGULARS
17864,483,1,34.71,2,1,2,212,5,REGULARS
956,542,1,34.69,1,1,2,112,4,LOST
3364,472,2,34.64,2,3,2,232,7,REGULARS
13252,74,2,34.62,4,3,2,432,9,ACTIVE
19853,475,2,34.6,2,3,2,232,7,REGULARS
1149,540,2,34.56,1,3,2,132,6,LOST
20906,472,1,34.56,2,1,2,212,5,REGULARS
13388,498,1,34.56,2,1,2,212,5,REGULARS
11112,442,2,34.54,3,3,2,332,8,REGULARS
20614,467,1,34.54,3,1,2,312,6,REGULARS
6293,521,1,34.54,1,1,2,112,4,LOST
12193,498,1,34.54,2,1,2,212,5,REGULARS
11902,503,1,34.53,2,1,2,212,5,REGULARS
22212,215,2,34.52,3,3,2,332,8,REGULARS
23311,463,1,34.51,3,1,2,312,6,REGULARS
8294,336,3,34.51,3,4,2,342,9,LOYAL
9796,471,2,34.51,3,3,2,332,8,REGULARS
17582,484,1,34.51,2,1,2,212,5,REGULARS
15989,489,1,34.51,2,1,2,212,5,REGULARS
9259,511,1,34.51,1,1,2,112,4,LOST
10309,508,1,34.51,1,1,2,112,4,LOST
13660,441,3,34.5,3,4,2,342,9,LOYAL
21417,470,1,34.5,3,1,2,312,6,REGULARS
16272,488,1,34.5,2,1,2,212,5,REGULARS
16832,486,1,34.48,2,1,2,212,5,REGULARS
22592,218,2,34.48,3,3,2,332,8,REGULARS
7679,288,2,34.48,3,3,2,332,8,REGULARS
1266,540,1,34.47,1,1,2,112,4,LOST
16084,169,2,34.46,4,3,2,432,9,ACTIVE
18162,185,2,34.46,4,3,2,432,9,ACTIVE
17432,110,2,34.46,4,3,2,432,9,ACTIVE
186,286,2,34.45,3,3,2,332,8,REGULARS
17327,217,2,34.45,3,3,2,332,8,REGULARS
19523,207,2,34.45,3,3,2,332,8,REGULARS
19181,130,2,34.44,4,3,2,432,9,ACTIVE
12025,501,3,34.44,2,4,2,242,8,LOYAL
8809,500,2,34.4,2,3,2,232,7,REGULARS
10585,507,1,34.36,1,1,2,112,4,LOST
3871,423,2,34.36,3,3,2,332,8,REGULARS
10874,157,2,34.36,4,3,2,432,9,ACTIVE
14402,494,1,34.36,2,1,2,212,5,REGULARS
17822,470,2,34.36,3,3,2,332,8,REGULARS
7184,516,1,34.36,1,1,2,112,4,LOST
20390,368,2,34.36,3,3,2,332,8,REGULARS
15981,489,1,34.35,2,1,2,212,5,REGULARS
9852,104,2,34.35,4,3,2,432,9,ACTIVE
866,542,1,34.34,1,1,2,112,4,LOST
18671,307,2,34.34,3,3,2,332,8,REGULARS
15655,490,1,34.34,2,1,2,212,5,REGULARS
5745,281,2,34.33,3,3,2,332,8,REGULARS
1409,159,3,34.32,4,4,2,442,10,LOYAL
18859,477,1,34.31,2,1,2,212,5,REGULARS
10960,506,1,34.31,1,1,2,112,4,LOST
17470,484,1,34.31,2,1,2,212,5,REGULARS
22567,465,1,34.31,3,1,2,312,6,REGULARS
5105,526,1,34.31,1,1,2,112,4,LOST
21517,470,1,34.31,3,1,2,312,6,REGULARS
20488,474,1,34.29,2,1,2,212,5,REGULARS
19922,476,1,34.27,2,1,2,212,5,REGULARS
21107,471,1,34.26,3,1,2,312,6,REGULARS
7187,216,2,34.26,3,3,2,332,8,REGULARS
8563,35,3,34.25,4,4,2,442,10,LOYAL
20902,444,2,34.24,3,3,2,332,8,REGULARS
16569,39,2,34.23,4,3,2,432,9,ACTIVE
6301,447,2,34.23,3,3,2,332,8,REGULARS
13904,75,3,34.22,4,4,2,442,10,LOYAL
4563,527,1,34.2,1,1,2,112,4,LOST
10480,508,1,34.2,1,1,2,112,4,LOST
20554,436,2,34.14,3,3,2,332,8,REGULARS
19817,476,1,34.14,2,1,2,212,5,REGULARS
17522,484,1,34.12,2,1,2,212,5,REGULARS
15247,491,1,34.1,2,1,2,212,5,REGULARS
4024,322,3,34.01,3,4,2,342,9,LOYAL
23464,462,1,34.0,3,1,2,312,6,REGULARS
15533,487,1,33.99,2,1,2,212,5,REGULARS
22834,339,2,33.99,3,3,2,332,8,REGULARS
15318,491,1,33.99,2,1,2,212,5,REGULARS
21228,471,1,33.99,3,1,2,312,6,REGULARS
15103,492,1,33.99,2,1,2,212,5,REGULARS
1113,541,1,33.99,1,1,2,112,4,LOST
15924,487,1,33.99,2,1,2,212,5,REGULARS
1318,540,1,33.99,1,1,2,112,4,LOST
5355,525,1,33.99,1,1,2,112,4,LOST
18201,482,1,33.99,2,1,2,212,5,REGULARS
22199,467,1,33.98,3,1,2,312,6,REGULARS
2923,534,1,33.98,1,1,2,112,4,LOST
13729,497,1,33.98,2,1,2,212,5,REGULARS
13184,498,1,33.98,2,1,2,212,5,REGULARS
12309,501,1,33.98,2,1,2,212,5,REGULARS
17746,483,1,33.98,2,1,2,212,5,REGULARS
22457,448,2,33.96,3,3,2,332,8,REGULARS
20153,475,1,33.96,2,1,2,212,5,REGULARS
12167,293,2,33.96,3,3,2,332,8,REGULARS
54,545,1,33.96,1,1,2,112,4,LOST
13415,66,3,33.96,4,4,2,442,10,LOYAL
17127,485,1,33.96,2,1,2,212,5,REGULARS
1034,541,1,33.96,1,1,2,112,4,LOST
8769,455,2,33.96,3,3,2,332,8,REGULARS
20162,475,1,33.95,2,1,2,212,5,REGULARS
1421,93,2,33.95,4,3,2,432,9,ACTIVE
12112,94,2,33.95,4,3,2,432,9,ACTIVE
5266,515,1,33.95,1,1,2,112,4,LOST
17964,483,1,33.94,2,1,2,212,5,REGULARS
11613,504,1,33.94,2,1,2,212,5,REGULARS
12560,500,1,33.93,2,1,2,212,5,REGULARS
19984,476,1,33.92,2,1,2,212,5,REGULARS
1725,77,2,33.92,4,3,2,432,9,ACTIVE
16871,315,3,33.9,3,4,2,342,9,LOYAL
7431,405,3,33.85,3,4,2,342,9,LOYAL
7529,517,1,33.8,1,1,2,112,4,LOST
19552,466,2,33.8,3,3,2,332,8,REGULARS
14211,495,1,33.8,2,1,2,212,5,REGULARS
5515,60,3,33.78,4,4,2,442,10,LOYAL
13011,264,3,33.76,3,4,2,342,9,LOYAL
16231,477,2,33.76,2,3,2,232,7,REGULARS
18950,311,2,33.76,3,3,2,332,8,REGULARS
10684,507,1,33.76,1,1,2,112,4,LOST
10132,436,2,33.76,3,3,2,332,8,REGULARS
1505,540,1,33.76,1,1,2,112,4,LOST
19755,477,1,33.76,2,1,2,212,5,REGULARS
3162,533,1,33.74,1,1,2,112,4,LOST
20346,406,2,33.74,3,3,2,332,8,REGULARS
16581,487,1,33.74,2,1,2,212,5,REGULARS
20325,475,2,33.74,2,3,2,232,7,REGULARS
7829,516,1,33.74,1,1,2,112,4,LOST
2611,445,3,33.73,3,4,2,342,9,LOYAL
17722,412,2,33.73,3,3,2,332,8,REGULARS
22587,466,1,33.72,3,1,2,312,6,REGULARS
10072,509,1,33.72,1,1,2,112,4,LOST
5644,519,1,33.72,1,1,2,112,4,LOST
22381,467,2,33.72,3,3,2,332,8,REGULARS
19103,479,1,33.72,2,1,2,212,5,REGULARS
11535,432,2,33.72,3,3,2,332,8,REGULARS
8862,302,2,33.72,3,3,2,332,8,REGULARS
20542,474,1,33.72,2,1,2,212,5,REGULARS
22731,465,1,33.72,3,1,2,312,6,REGULARS
1852,538,1,33.71,1,1,2,112,4,LOST
8791,513,1,33.7,1,1,2,112,4,LOST
